ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response
9905.0,1952.0,Graduation,Together,34074.0,1.0,1.0,13-07-2013,69.0,135.0,1.0,41.0,10.0,1.0,67.0,5.0,3.0,3.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10691.0,1960.0,Master,Married,28520.0,1.0,1.0,14-06-2013,55.0,11.0,0.0,10.0,0.0,2.0,20.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7002.0,1955.0,Graduation,Single,62535.0,0.0,1.0,03-10-2013,13.0,163.0,48.0,90.0,0.0,45.0,52.0,1.0,3.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2952.0,1977.0,Master,Single,36273.0,1.0,0.0,16-04-2014,80.0,29.0,3.0,30.0,3.0,2.0,9.0,2.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8439.0,1964.0,Graduation,Together,63404.0,0.0,2.0,06-06-2014,97.0,734.0,26.0,70.0,11.0,44.0,17.0,2.0,6.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
762.0,1981.0,2n Cycle,Together,75774.0,1.0,0.0,02-05-2014,27.0,340.0,21.0,134.0,258.0,14.0,56.0,1.0,7.0,5.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2831.0,1976.0,Graduation,Together,78416.0,0.0,1.0,27-06-2014,99.0,453.0,38.0,279.0,188.0,38.0,183.0,2.0,7.0,7.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6977.0,1974.0,Graduation,Together,75702.0,0.0,1.0,14-10-2012,87.0,1073.0,0.0,629.0,145.0,37.0,37.0,1.0,10.0,5.0,13.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6289.0,1951.0,Master,Together,59385.0,1.0,1.0,28-04-2013,85.0,135.0,0.0,10.0,0.0,4.0,36.0,2.0,3.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4168.0,1966.0,Graduation,Single,37070.0,1.0,1.0,20-03-2013,30.0,231.0,7.0,137.0,4.0,15.0,39.0,9.0,5.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8397.0,1951.0,Graduation,Married,44689.0,1.0,1.0,10-01-2014,82.0,18.0,0.0,5.0,0.0,0.0,11.0,2.0,1.0,1.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9284.0,1958.0,Graduation,Together,53977.0,0.0,1.0,08-06-2013,21.0,620.0,16.0,165.0,0.0,24.0,82.0,5.0,5.0,5.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6237.0,1966.0,PhD,Single,7144.0,0.0,2.0,07-12-2013,92.0,81.0,4.0,33.0,5.0,2.0,291.0,0.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3130.0,1964.0,Graduation,Single,18701.0,1.0,1.0,04-06-2013,95.0,12.0,4.0,2.0,10.0,6.0,10.0,4.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1619.0,1956.0,Graduation,Married,90369.0,0.0,0.0,28-04-2014,2.0,292.0,51.0,981.0,224.0,23.0,17.0,1.0,4.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1990.0,1974.0,PhD,Single,63159.0,0.0,0.0,05-11-2012,74.0,965.0,34.0,586.0,89.0,86.0,37.0,1.0,3.0,5.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5513.0,1966.0,Graduation,Together,37758.0,1.0,1.0,04-10-2012,49.0,27.0,2.0,10.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.0,1963.0,PhD,Single,46757.0,0.0,1.0,16-11-2012,71.0,777.0,30.0,163.0,0.0,51.0,122.0,6.0,4.0,4.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8093.0,1969.0,Master,Married,79734.0,0.0,0.0,28-06-2014,72.0,572.0,8.0,232.0,23.0,62.0,17.0,1.0,4.0,3.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10513.0,1992.0,Graduation,Together,63207.0,0.0,0.0,20-01-2013,68.0,438.0,169.0,565.0,91.0,169.0,70.0,1.0,2.0,3.0,6.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10177.0,1954.0,Graduation,Divorced,72071.0,0.0,1.0,14-02-2013,4.0,531.0,69.0,300.0,150.0,138.0,150.0,3.0,5.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2549.0,1983.0,PhD,Together,21840.0,1.0,0.0,21-07-2013,80.0,17.0,0.0,9.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5782.0,1982.0,2n Cycle,Together,58582.0,0.0,1.0,28-09-2013,15.0,402.0,35.0,106.0,101.0,77.0,42.0,2.0,9.0,2.0,9.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10057.0,1951.0,Graduation,Single,72282.0,0.0,0.0,19-07-2013,70.0,503.0,27.0,419.0,90.0,139.0,153.0,1.0,5.0,7.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10307.0,1956.0,Graduation,Married,50387.0,0.0,2.0,31-08-2013,91.0,369.0,9.0,87.0,12.0,14.0,34.0,3.0,6.0,2.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8566.0,1961.0,PhD,Together,32583.0,1.0,1.0,15-06-2014,10.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2415.0,1962.0,Graduation,Together,62568.0,0.0,1.0,07-04-2014,99.0,362.0,17.0,398.0,80.0,35.0,61.0,3.0,5.0,3.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5684.0,1971.0,Master,Divorced,44635.0,1.0,1.0,11-10-2013,25.0,56.0,0.0,9.0,0.0,0.0,3.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8334.0,1971.0,Master,Single,33316.0,1.0,1.0,04-10-2013,34.0,79.0,1.0,31.0,4.0,4.0,12.0,3.0,2.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9166.0,1968.0,Graduation,Married,63967.0,0.0,1.0,09-08-2013,57.0,387.0,84.0,141.0,73.0,35.0,162.0,3.0,4.0,4.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1440.0,1978.0,2n Cycle,Together,52513.0,0.0,0.0,04-09-2012,84.0,367.0,17.0,241.0,104.0,188.0,232.0,2.0,9.0,5.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,1969.0,Graduation,Married,25293.0,1.0,0.0,15-09-2013,51.0,15.0,0.0,11.0,0.0,2.0,9.0,1.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5441.0,1965.0,PhD,Widow,54111.0,0.0,1.0,25-08-2013,97.0,267.0,6.0,54.0,8.0,3.0,50.0,2.0,5.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5302.0,1986.0,Graduation,Together,78394.0,0.0,0.0,15-02-2013,13.0,298.0,27.0,697.0,216.0,24.0,166.0,1.0,4.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4687.0,1958.0,Master,Married,80739.0,0.0,0.0,23-05-2013,92.0,674.0,92.0,736.0,39.0,0.0,92.0,1.0,3.0,11.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087.0,1975.0,Master,Together,22669.0,1.0,0.0,22-05-2013,30.0,16.0,14.0,36.0,37.0,22.0,48.0,3.0,4.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6859.0,1987.0,Graduation,Single,29236.0,1.0,0.0,08-10-2013,30.0,37.0,4.0,24.0,16.0,9.0,9.0,2.0,4.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9860.0,1959.0,Graduation,Together,44911.0,0.0,1.0,15-03-2013,11.0,159.0,0.0,22.0,2.0,1.0,31.0,3.0,4.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7129.0,1962.0,PhD,Married,54693.0,0.0,1.0,17-02-2013,72.0,686.0,17.0,142.0,23.0,26.0,35.0,8.0,6.0,4.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5866.0,1974.0,Graduation,Together,48186.0,1.0,0.0,20-03-2014,39.0,97.0,3.0,66.0,12.0,7.0,34.0,3.0,4.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10521.0,1977.0,Graduation,Married,54809.0,1.0,1.0,11-09-2013,0.0,63.0,6.0,57.0,13.0,13.0,22.0,4.0,2.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7393.0,1978.0,Graduation,Together,41580.0,1.0,1.0,10-12-2012,15.0,56.0,5.0,24.0,4.0,0.0,3.0,3.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7849.0,1970.0,PhD,Married,80336.0,0.0,0.0,09-09-2013,12.0,209.0,19.0,456.0,160.0,142.0,66.0,1.0,2.0,9.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332.0,1957.0,Graduation,Married,47743.0,0.0,1.0,22-03-2013,56.0,198.0,2.0,43.0,0.0,12.0,20.0,3.0,4.0,1.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9847.0,1955.0,2n Cycle,Married,62972.0,0.0,1.0,03-08-2012,39.0,313.0,15.0,47.0,20.0,0.0,192.0,2.0,7.0,4.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531.0,1954.0,PhD,Divorced,57333.0,0.0,1.0,22-09-2012,55.0,941.0,14.0,397.0,76.0,58.0,176.0,11.0,8.0,5.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9576.0,1982.0,PhD,Together,32313.0,1.0,0.0,11-02-2013,60.0,86.0,4.0,56.0,2.0,4.0,7.0,3.0,4.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6906.0,1953.0,Master,Widow,84953.0,0.0,0.0,03-06-2013,73.0,167.0,48.0,602.0,63.0,72.0,72.0,1.0,3.0,10.0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
7419.0,1968.0,Master,Divorced,27071.0,1.0,0.0,23-04-2014,90.0,8.0,3.0,19.0,0.0,2.0,3.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3170.0,1957.0,Master,Together,68148.0,0.0,0.0,31-08-2013,86.0,389.0,66.0,408.0,37.0,57.0,85.0,1.0,4.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8527.0,1965.0,Master,Together,65735.0,1.0,1.0,07-12-2013,37.0,239.0,7.0,119.0,4.0,15.0,11.0,5.0,6.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7872.0,1975.0,PhD,Married,86836.0,0.0,0.0,12-09-2012,7.0,179.0,21.0,273.0,0.0,21.0,63.0,1.0,6.0,10.0,6.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
9931.0,1963.0,PhD,Married,4023.0,1.0,1.0,23-06-2014,29.0,5.0,0.0,1.0,1.0,1.0,1.0,15.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10595.0,1990.0,Graduation,Married,30093.0,0.0,0.0,08-07-2013,19.0,2.0,6.0,28.0,13.0,4.0,16.0,1.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4609.0,1966.0,PhD,Married,57705.0,0.0,1.0,11-01-2014,14.0,383.0,0.0,53.0,6.0,4.0,40.0,3.0,8.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5010.0,1988.0,Graduation,Single,25008.0,1.0,0.0,02-02-2014,72.0,2.0,8.0,8.0,6.0,1.0,9.0,2.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4427.0,1995.0,2n Cycle,Single,83257.0,0.0,0.0,18-09-2012,56.0,536.0,27.0,590.0,38.0,107.0,67.0,1.0,5.0,10.0,12.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
11148.0,1975.0,Graduation,Together,22280.0,1.0,0.0,19-05-2013,85.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1168.0,1978.0,PhD,Married,72159.0,0.0,0.0,29-10-2012,62.0,322.0,53.0,899.0,34.0,40.0,53.0,1.0,4.0,6.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9595.0,1961.0,Graduation,Together,64260.0,0.0,0.0,11-01-2013,1.0,539.0,169.0,816.0,20.0,0.0,30.0,1.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10163.0,1984.0,PhD,Single,82733.0,0.0,0.0,10-09-2013,28.0,712.0,50.0,420.0,65.0,38.0,38.0,1.0,8.0,4.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2886.0,1971.0,Master,Divorced,74290.0,0.0,1.0,12-08-2013,70.0,1121.0,0.0,72.0,0.0,12.0,12.0,4.0,10.0,8.0,10.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6710.0,1951.0,Master,Single,58217.0,2.0,1.0,17-11-2012,84.0,68.0,1.0,13.0,3.0,5.0,13.0,1.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5316.0,1976.0,Master,Together,21024.0,0.0,0.0,04-07-2013,89.0,36.0,4.0,18.0,6.0,2.0,18.0,1.0,2.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9029.0,1972.0,PhD,Married,70116.0,0.0,0.0,26-01-2013,73.0,707.0,44.0,603.0,95.0,58.0,29.0,1.0,2.0,8.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521.0,1985.0,Graduation,Together,54006.0,1.0,0.0,18-09-2012,42.0,174.0,77.0,203.0,6.0,24.0,97.0,2.0,8.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1459.0,1966.0,PhD,Married,69063.0,0.0,1.0,07-11-2012,16.0,666.0,35.0,124.0,69.0,8.0,26.0,1.0,5.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10241.0,1975.0,2n Cycle,Divorced,11448.0,0.0,0.0,15-12-2013,16.0,0.0,0.0,0.0,6.0,2.0,6.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630.0,1979.0,Graduation,Single,61825.0,0.0,1.0,07-08-2013,56.0,162.0,50.0,100.0,55.0,30.0,27.0,1.0,4.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3254.0,1971.0,Graduation,Married,70886.0,1.0,0.0,14-10-2013,65.0,407.0,70.0,239.0,103.0,88.0,53.0,1.0,5.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9064.0,1982.0,Graduation,Married,69109.0,0.0,0.0,09-11-2012,10.0,823.0,25.0,459.0,124.0,29.0,95.0,1.0,6.0,6.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3678.0,1973.0,Graduation,Widow,60208.0,1.0,1.0,07-10-2012,13.0,488.0,23.0,71.0,15.0,0.0,59.0,11.0,8.0,3.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4227.0,1968.0,Master,Together,32889.0,1.0,1.0,06-09-2013,78.0,28.0,0.0,13.0,4.0,2.0,8.0,3.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9467.0,1984.0,Graduation,Single,34738.0,1.0,0.0,11-05-2014,51.0,3.0,2.0,10.0,3.0,0.0,2.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8486.0,1971.0,Master,Together,30538.0,1.0,0.0,01-10-2012,27.0,284.0,0.0,52.0,8.0,3.0,20.0,4.0,9.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2186.0,1977.0,2n Cycle,Together,82326.0,0.0,0.0,10-03-2014,30.0,938.0,142.0,754.0,159.0,81.0,183.0,1.0,5.0,10.0,6.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
3286.0,1967.0,PhD,Divorced,26642.0,1.0,0.0,01-03-2014,71.0,13.0,2.0,15.0,2.0,2.0,8.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8602.0,1964.0,Graduation,Divorced,69932.0,0.0,1.0,12-06-2013,97.0,412.0,172.0,153.0,150.0,105.0,57.0,2.0,7.0,6.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3722.0,1972.0,Graduation,Single,44503.0,1.0,1.0,16-04-2014,83.0,31.0,1.0,8.0,0.0,0.0,8.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6715.0,1948.0,PhD,Single,60200.0,0.0,1.0,02-01-2013,3.0,502.0,19.0,132.0,0.0,6.0,26.0,6.0,6.0,2.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4796.0,1952.0,Graduation,Divorced,49638.0,0.0,1.0,19-04-2014,71.0,18.0,10.0,3.0,3.0,5.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9612.0,1987.0,2n Cycle,Single,23830.0,0.0,0.0,07-02-2014,3.0,1.0,8.0,6.0,4.0,8.0,16.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3766.0,1959.0,Master,Widow,33051.0,0.0,0.0,16-08-2012,15.0,100.0,71.0,243.0,108.0,94.0,219.0,3.0,9.0,1.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1399.0,1958.0,Graduation,Married,72905.0,0.0,0.0,21-01-2014,52.0,407.0,114.0,445.0,181.0,165.0,203.0,1.0,3.0,7.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1570.0,1951.0,PhD,Together,69702.0,0.0,1.0,19-02-2013,8.0,664.0,9.0,240.0,50.0,19.0,57.0,2.0,7.0,7.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3426.0,1975.0,Graduation,Divorced,70300.0,1.0,0.0,15-07-2013,89.0,1045.0,61.0,338.0,60.0,46.0,46.0,3.0,5.0,5.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3074.0,1984.0,PhD,Married,70643.0,0.0,0.0,15-10-2012,66.0,1218.0,107.0,304.0,23.0,143.0,33.0,1.0,5.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8341.0,1969.0,PhD,Married,30396.0,1.0,0.0,30-04-2014,22.0,15.0,0.0,6.0,0.0,1.0,12.0,2.0,1.0,1.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5180.0,1968.0,PhD,Divorced,50616.0,0.0,1.0,18-04-2014,56.0,128.0,0.0,16.0,0.0,1.0,4.0,2.0,4.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6461.0,1969.0,Master,Single,62772.0,0.0,1.0,19-05-2013,74.0,581.0,49.0,157.0,43.0,8.0,108.0,1.0,5.0,6.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7679.0,1985.0,PhD,Single,30298.0,0.0,0.0,19-05-2014,48.0,6.0,3.0,12.0,6.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10702.0,1984.0,Graduation,Single,52413.0,1.0,0.0,03-11-2012,67.0,185.0,8.0,133.0,56.0,56.0,12.0,2.0,7.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7505.0,1957.0,PhD,Married,44155.0,1.0,1.0,19-01-2014,24.0,22.0,1.0,9.0,0.0,0.0,14.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5113.0,1971.0,PhD,Divorced,86979.0,0.0,0.0,07-11-2013,67.0,584.0,100.0,835.0,65.0,83.0,35.0,1.0,5.0,5.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
10858.0,1975.0,Graduation,Together,76532.0,1.0,1.0,09-09-2013,38.0,355.0,30.0,177.0,90.0,138.0,30.0,4.0,9.0,5.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2961.0,1982.0,Graduation,Married,42081.0,1.0,0.0,26-02-2013,86.0,175.0,10.0,110.0,54.0,6.0,27.0,2.0,6.0,3.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2747.0,1988.0,PhD,Married,67546.0,0.0,0.0,31-08-2012,90.0,864.0,134.0,768.0,150.0,38.0,172.0,1.0,4.0,10.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3010.0,1989.0,Master,Together,88420.0,0.0,0.0,02-05-2014,87.0,957.0,153.0,612.0,99.0,95.0,153.0,1.0,4.0,7.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5790.0,1985.0,Graduation,Married,31158.0,1.0,0.0,27-01-2013,62.0,25.0,6.0,16.0,20.0,0.0,5.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6892.0,1968.0,Graduation,Divorced,61671.0,0.0,1.0,03-06-2014,23.0,641.0,7.0,56.0,0.0,0.0,28.0,8.0,10.0,4.0,6.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1743.0,1974.0,Graduation,Single,69719.0,0.0,0.0,26-05-2014,99.0,273.0,86.0,208.0,177.0,14.0,43.0,1.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3578.0,1949.0,Graduation,Divorced,49160.0,0.0,1.0,20-10-2013,29.0,122.0,21.0,43.0,25.0,10.0,15.0,2.0,3.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8462.0,1978.0,Basic,Together,24882.0,1.0,0.0,09-09-2012,52.0,1.0,4.0,10.0,29.0,0.0,36.0,1.0,1.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5558.0,1954.0,PhD,Single,90933.0,0.0,0.0,31-03-2014,90.0,1020.0,31.0,430.0,62.0,63.0,79.0,1.0,4.0,6.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4619.0,1945.0,PhD,Single,113734.0,0.0,0.0,28-05-2014,9.0,6.0,2.0,3.0,1.0,262.0,3.0,0.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8780.0,1950.0,PhD,Together,59292.0,0.0,1.0,13-06-2013,71.0,378.0,14.0,68.0,19.0,14.0,14.0,2.0,3.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10789.0,1964.0,PhD,Married,45759.0,1.0,1.0,23-02-2013,13.0,42.0,1.0,18.0,3.0,0.0,4.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10779.0,1983.0,Graduation,Single,22148.0,0.0,0.0,13-04-2014,16.0,15.0,5.0,14.0,0.0,4.0,11.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5896.0,1987.0,Master,Married,73395.0,0.0,0.0,18-03-2014,94.0,272.0,7.0,80.0,20.0,7.0,11.0,1.0,4.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2337.0,1971.0,Graduation,Divorced,29819.0,1.0,0.0,24-10-2013,77.0,9.0,1.0,24.0,2.0,1.0,2.0,3.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10951.0,1968.0,Graduation,Married,45688.0,0.0,1.0,25-01-2014,20.0,279.0,0.0,18.0,0.0,0.0,9.0,2.0,3.0,1.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
544.0,1954.0,Graduation,Married,62820.0,0.0,0.0,11-05-2013,51.0,398.0,61.0,265.0,138.0,61.0,53.0,1.0,3.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,1971.0,PhD,Married,60491.0,0.0,1.0,06-09-2013,81.0,637.0,47.0,237.0,12.0,19.0,76.0,4.0,6.0,11.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10680.0,1986.0,Graduation,Together,33235.0,1.0,0.0,05-02-2014,71.0,45.0,0.0,16.0,2.0,1.0,6.0,1.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3265.0,1959.0,Graduation,Married,35701.0,0.0,0.0,19-03-2013,36.0,21.0,1.0,9.0,7.0,3.0,5.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5623.0,1980.0,Master,Married,31535.0,1.0,0.0,26-09-2013,95.0,15.0,4.0,13.0,0.0,0.0,19.0,1.0,1.0,1.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5832.0,1960.0,2n Cycle,Together,92556.0,0.0,0.0,20-04-2014,32.0,493.0,183.0,352.0,184.0,23.0,28.0,0.0,3.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5544.0,1970.0,Graduation,Single,67384.0,0.0,1.0,10-11-2012,32.0,957.0,40.0,175.0,158.0,53.0,107.0,2.0,7.0,8.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6417.0,1971.0,Master,Together,80573.0,0.0,0.0,14-10-2012,85.0,829.0,138.0,430.0,60.0,92.0,15.0,1.0,4.0,6.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5831.0,1967.0,Graduation,Married,77870.0,0.0,1.0,22-08-2012,93.0,1017.0,50.0,500.0,65.0,50.0,133.0,3.0,5.0,5.0,5.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
7101.0,1963.0,PhD,Widow,52278.0,0.0,1.0,25-01-2013,24.0,953.0,0.0,71.0,0.0,0.0,174.0,6.0,10.0,5.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
